descriptor_id	trace_id	size	live_count	allocation_calls	requested_bytes
6651	6042	262	5	5	1310
3931	3542	12	109	109	1308
7131	6042	654	2	2	1308
8471	6042	1308	1	1	1308
16029	7206	1308	1	1	1308
16030	7207	1308	1	1	1308
16031	7208	1308	1	1	1308
16035	7313	1308	1	1	1308
16053	7229	1308	1	1	1308
16054	7230	1308	1	1	1308
16055	7231	1308	1	1	1308
16062	7315	1308	1	1	1308
8891	6042	1307	1	1	1307
7665	6042	1305	1	1	1305
8869	6042	652	2	2	1304
8403	6042	1302	1	1	1302
27899	21444	1301	1	1	1301
3729	3445	4	325	325	1300
3730	3446	4	325	325	1300
5807	6042	650	2	2	1300
8315	6042	260	5	5	1300
6603	6042	1299	1	1	1299
8279	6042	1298	1	1	1298
9875	6042	1297	1	1	1297
4006	3608	12	108	108	1296
4007	3609	12	108	108	1296
4142	3752	144	9	9	1296
4143	3753	144	9	9	1296
4144	3754	144	9	9	1296
4631	4082	1296	1	1	1296
9475	6042	1296	1	1	1296
16182	7206	648	2	2	1296
16183	7207	648	2	2	1296
16184	7208	648	2	2	1296
16204	7229	648	2	2	1296
16205	7230	648	2	2	1296
16206	7231	648	2	2	1296
27271	21444	1295	1	1	1295
6471	6042	323	4	4	1292
7017	6042	1291	1	1	1291
6193	6042	184	7	7	1288
9231	6042	644	2	2	1288
6175	6042	1287	1	1	1287
21602	7206	1284	1	1	1284
21603	7207	1284	1	1	1284
21604	7208	1284	1	1	1284
21627	7229	1284	1	1	1284
21628	7230	1284	1	1	1284
21629	7231	1284	1	1	1284
9923	6042	1283	1	1	1283
6331	6042	183	7	7	1281
6267	6042	160	8	8	1280
8779	6042	320	4	4	1280
18029	7209	1280	1	1	1280
18030	7210	1280	1	1	1280
18031	7211	1280	1	1	1280
18032	7268	1280	1	1	1280
18033	7212	1280	1	1	1280
18049	7232	1280	1	1	1280
18050	7233	1280	1	1	1280
18051	7234	1280	1	1	1280
18052	7271	1280	1	1	1280
18053	7235	1280	1	1	1280
24573	11128	1280	1	1	1280
31859	33928	20	64	3968	1280
31969	33958	20	64	3968	1280
32079	33988	20	64	2944	1280
22724	7206	1276	1	1	1276
22725	7207	1276	1	1	1276
22726	7208	1276	1	1	1276
22746	7229	1276	1	1	1276
22747	7230	1276	1	1	1276
22748	7231	1276	1	1	1276
6501	6042	1275	1	1	1275
6251	6042	1273	1	1	1273
6303	6042	1272	1	1	1272
22161	7209	1272	1	1	1272
22162	7210	1272	1	1	1272
22163	7211	1272	1	1	1272
22164	7212	1272	1	1	1272
22180	7232	1272	1	1	1272
22181	7233	1272	1	1	1272
22182	7234	1272	1	1	1272
22183	7235	1272	1	1	1272
7139	6042	635	2	2	1270
7709	6042	1270	1	1	1270
6559	6042	634	2	2	1268
6835	6042	632	2	2	1264
8777	6042	1264	1	1	1264
6749	6042	421	3	3	1263
6573	6042	631	2	2	1262
5963	6042	315	4	4	1260
8167	6042	1259	1	1	1259
7951	6042	1257	1	1	1257
8905	6042	419	3	3	1257
8767	6042	1256	1	1	1256
6407	6042	1254	1	1	1254
6523	6042	418	3	3	1254
8875	6042	1253	1	1	1253
7963	6042	1252	1	1	1252
7985	6042	1251	1	1	1251
8733	6042	417	3	3	1251
6495	6042	625	2	2	1250
6527	6042	250	5	5	1250
3480	3310	1248	1	1	1248
11480	6059	624	2	2	1248
15596	7206	416	3	3	1248
15597	7207	416	3	3	1248
15598	7208	416	3	3	1248
15616	7229	416	3	3	1248
15617	7230	416	3	3	1248
15618	7231	416	3	3	1248
16949	7604	1248	1	2	1248
32920	36374	1248	1	22	1248
7443	6042	623	2	2	1246
8847	6042	1246	1	1	1246
9199	6042	249	5	5	1245
6563	6042	311	4	4	1244
8197	6042	622	2	2	1244
3790	3465	18	69	69	1242
6727	6042	207	6	6	1242
9067	6042	414	3	3	1242
5879	6042	155	8	8	1240
12040	6062	620	2	2	1240
12041	6063	620	2	2	1240
12042	6064	620	2	2	1240
12043	6065	620	2	2	1240
16032	7209	1240	1	1	1240
16033	7210	1240	1	1	1240
16034	7211	1240	1	1	1240
16036	7267	1240	1	1	1240
16037	7268	1240	1	1	1240
16038	7314	1240	1	1	1240
16039	7212	1240	1	1	1240
16056	7232	1240	1	1	1240
16057	7233	1240	1	1	1240
16058	7234	1240	1	1	1240
16059	7270	1240	1	1	1240
16060	7271	1240	1	1	1240
16061	7235	1240	1	1	1240
16063	7316	1240	1	1	1240
6367	6042	619	2	2	1238
7745	6042	1238	1	1	1238
3752	3465	12	103	103	1236
6491	6042	618	2	2	1236
6405	6042	617	2	2	1234
6473	6042	308	4	4	1232
9441	6042	1232	1	1	1232
12012	6062	616	2	2	1232
12013	6063	616	2	2	1232
12014	6064	616	2	2	1232
12015	6065	616	2	2	1232
20815	7206	1232	1	1	1232
20816	7207	1232	1	1	1232
20817	7208	1232	1	1	1232
20837	7229	1232	1	1	1232
20838	7230	1232	1	1	1232
20839	7231	1232	1	1	1232
6611	6042	246	5	5	1230
8327	6042	1230	1	1	1230
6877	6042	245	5	5	1225
9059	6042	1225	1	1	1225
11701	6059	1224	1	1	1224
21272	7209	1224	1	1	1224
21273	7210	1224	1	1	1224
21274	7211	1224	1	1	1224
21275	7212	1224	1	1	1224
21291	7232	1224	1	1	1224
21292	7233	1224	1	1	1224
21293	7234	1224	1	1	1224
21294	7235	1224	1	1	1224
9413	6042	1223	1	1	1223
6229	6042	1222	1	1	1222
7703	6042	1219	1	1	1219
7809	6042	1218	1	1	1218
8913	6042	1217	1	1	1217
4628	4076	1216	1	1	1216
3938	3541	12	101	101	1212
6177	6042	1209	1	1	1209
4206	3817	8	151	940	1208
4485	3840	8	151	151	1208
18629	7268	1208	1	1	1208
18648	7271	1208	1	1	1208
21029	7206	604	2	2	1208
21030	7207	604	2	2	1208
21031	7208	604	2	2	1208
21048	7229	604	2	2	1208
21049	7230	604	2	2	1208
21050	7231	604	2	2	1208
6695	6042	201	6	6	1206
8761	6042	402	3	3	1206
12839	6874	14	86	86	1204
9061	6042	1203	1	1	1203
7755	6042	601	2	2	1202
9039	6042	1202	1	1	1202
19925	7781	1200	1	731	1200
19972	7824	1200	1	659	1200
20030	7893	1200	1	731	1200
31839	33928	25	48	2976	1200
31949	33958	25	48	2976	1200
32059	33988	25	48	2208	1200
7185	6042	1199	1	1	1199
9737	6042	1195	1	1	1195
8257	6042	1194	1	1	1194
8863	6042	1193	1	1	1193
7381	6042	298	4	4	1192
5943	6042	297	4	4	1188
27532	21444	1186	1	1	1186
8659	6042	1185	1	1	1185
4171	3813	6	197	197	1182
28388	21444	1182	1	1	1182
9303	6042	1180	1	1	1180
13944	7206	1180	1	1	1180
13945	7207	1180	1	1	1180
13946	7208	1180	1	1	1180
13967	7229	1180	1	1	1180
13968	7230	1180	1	1	1180
13969	7231	1180	1	1	1180
8769	6042	1179	1	1	1179
6961	6042	1178	1	1	1178
4283	3752	588	2	2	1176
4284	3753	588	2	2	1176
4285	3754	588	2	2	1176
5154	5355	1176	1	1	1176
17187	7206	1176	1	1	1176
17188	7207	1176	1	1	1176
17189	7208	1176	1	1	1176
17207	7229	1176	1	1	1176
17208	7230	1176	1	1	1176
17209	7231	1176	1	1	1176
21908	7209	1176	1	1	1176
21909	7210	1176	1	1	1176
21910	7211	1176	1	1	1176
21911	7267	1176	1	1	1176
21912	7268	1176	1	1	1176
21913	7212	1176	1	1	1176
21927	7232	1176	1	1	1176
21928	7233	1176	1	1	1176
21929	7234	1176	1	1	1176
21930	7270	1176	1	1	1176
21931	7271	1176	1	1	1176
21932	7235	1176	1	1	1176
8357	6042	587	2	2	1174
9159	6042	1174	1	1	1174
7699	6042	1173	1	1	1173
7969	6042	1172	1	1	1172
7891	6042	1171	1	1	1171
8789	6042	1167	1	1	1167
8337	6042	583	2	2	1166
28189	21444	583	2	2	1166
6687	6042	97	12	12	1164
6967	6042	388	3	3	1164
8981	6042	1162	1	1	1162
10119	6060	7	166	166	1162
3555	3363	20	58	58	1160
3556	3364	20	58	58	1160
3557	3365	20	58	58	1160
13690	7242	232	5	61	1160
13691	7243	232	5	61	1160
13692	7244	232	5	61	1160
13693	7245	232	5	61	1160
13694	7247	232	5	61	1160
13695	7248	232	5	61	1160
13696	7249	232	5	61	1160
22011	7206	1156	1	1	1156
22012	7207	1156	1	1	1156
22013	7208	1156	1	1	1156
22027	7229	1156	1	1	1156
22028	7230	1156	1	1	1156
22029	7231	1156	1	1	1156
31833	33928	33	35	2170	1155
31943	33958	33	35	2170	1155
32053	33988	33	35	1610	1155
6599	6042	577	2	2	1154
7039	6042	1154	1	1	1154
5653	5841	48	24	24	1152
7149	6042	384	3	3	1152
10071	6059	72	16	16	1152
10635	6059	576	2	2	1152
11616	6059	1152	1	1	1152
18990	7206	288	4	4	1152
18991	7207	288	4	4	1152
18992	7208	288	4	4	1152
19009	7229	288	4	4	1152
19010	7230	288	4	4	1152
19011	7231	288	4	4	1152
22503	7209	1152	1	1	1152
22504	7210	1152	1	1	1152
22505	7211	1152	1	1	1152
22506	7268	1152	1	1	1152
22507	7212	1152	1	1	1152
22508	7232	1152	1	1	1152
22509	7233	1152	1	1	1152
22510	7234	1152	1	1	1152
22511	7271	1152	1	1	1152
22512	7235	1152	1	1	1152
29518	26239	192	6	26	1152
31158	7924	72	16	1440	1152
31413	7808	72	16	1440	1152
31537	7855	72	16	1424	1152
8243	6042	1151	1	1	1151
6903	6042	574	2	2	1148
14604	7242	164	7	8	1148
14605	7243	164	7	8	1148
14606	7244	164	7	8	1148
14607	7245	164	7	8	1148
14608	7247	164	7	8	1148
14609	7248	164	7	8	1148
14610	7249	164	7	8	1148
10829	6060	44	26	26	1144
6675	6042	127	9	9	1143
9569	6042	1143	1	1	1143
8473	6042	571	2	2	1142
28350	21444	1142	1	1	1142
10117	6060	4	285	285	1140
7215	6042	379	3	3	1137
6535	6042	1135	1	1	1135
6807	6042	378	3	3	1134
27851	21444	1130	1	1	1130
9871	6042	1129	1	1	1129
3719	3436	8	141	2333	1128
19038	7209	1128	1	1	1128
19039	7210	1128	1	1	1128
19040	7211	1128	1	1	1128
19041	7212	1128	1	1	1128
19054	7232	1128	1	1	1128
19055	7233	1128	1	1	1128
19056	7234	1128	1	1	1128
19057	7235	1128	1	1	1128
8995	6042	1127	1	1	1127
5951	6042	125	9	9	1125
6217	6042	225	5	5	1125
9781	6042	1125	1	1	1125
6575	6042	562	2	2	1124
8783	6042	281	4	4	1124
6261	6042	187	6	6	1122
3513	3363	56	20	20	1120
3514	3364	56	20	20	1120
3515	3365	56	20	20	1120
7605	6042	224	5	5	1120
14556	7242	224	5	8	1120
14557	7243	224	5	8	1120
14558	7244	224	5	8	1120
14559	7245	224	5	8	1120
14560	7247	224	5	8	1120
14561	7248	224	5	8	1120
14562	7249	224	5	8	1120
15354	7209	1120	1	1	1120
15355	7210	1120	1	1	1120
15356	7211	1120	1	1	1120
15357	7267	1120	1	1	1120
15358	7268	1120	1	1	1120
15359	7212	1120	1	1	1120
15375	7232	1120	1	1	1120
15376	7233	1120	1	1	1120
15377	7234	1120	1	1	1120
15378	7270	1120	1	1	1120
15379	7271	1120	1	1	1120
15380	7235	1120	1	1	1120
9649	6042	1118	1	1	1118
8477	6042	558	2	2	1116
9931	6042	1116	1	1	1116
6859	6042	1115	1	1	1115
7513	6042	1114	1	1	1114
9385	6042	557	2	2	1114
5959	6042	159	7	7	1113
6893	6042	1113	1	1	1113
6341	6042	556	2	2	1112
7325	6042	1112	1	1	1112
9873	6042	1111	1	1	1111
7925	6042	555	2	2	1110
8807	6042	1110	1	1	1110
6917	6042	277	4	4	1108
9581	6042	1107	1	1	1107
8741	6042	1106	1	1	1106
4349	3752	368	3	3	1104
4350	3753	368	3	3	1104
4351	3754	368	3	3	1104
5642	5841	24	46	46	1104
8385	6042	368	3	3	1104
10392	6059	1104	1	1	1104
10778	6059	552	2	2	1104
21573	7206	1104	1	1	1104
21574	7207	1104	1	1	1104
21575	7208	1104	1	1	1104
21589	7229	1104	1	1	1104
21590	7230	1104	1	1	1104
21591	7231	1104	1	1	1104
9905	6042	1102	1	1	1102
6769	6042	367	3	3	1101
7083	6042	1101	1	1	1101
7695	6042	1100	1	1	1100
28478	21444	550	2	2	1100
15228	7209	1096	1	1	1096
15229	7210	1096	1	1	1096
15230	7211	1096	1	1	1096
15231	7268	1096	1	1	1096
15232	7304	1096	1	1	1096
15233	7212	1096	1	1	1096
15249	7232	1096	1	1	1096
15250	7233	1096	1	1	1096
15251	7234	1096	1	1	1096
15252	7271	1096	1	1	1096
15253	7305	1096	1	1	1096
15254	7235	1096	1	1	1096
21444	7232	548	2	2	1096
21445	7233	548	2	2	1096
21446	7234	548	2	2	1096
21447	7270	548	2	2	1096
21448	7271	548	2	2	1096
21449	7235	548	2	2	1096
8753	6042	219	5	5	1095
7475	6042	364	3	3	1092
7817	6042	546	2	2	1092
9785	6042	1092	1	1	1092
31858	33926	7	156	9672	1092
31968	33956	7	156	9672	1092
32078	33986	7	156	7176	1092
32180	34025	7	156	5616	1092
11737	6062	272	4	4	1088
11738	6063	272	4	4	1088
11739	6064	272	4	4	1088
11740	6065	272	4	4	1088
14247	7209	1088	1	1	1088
14248	7210	1088	1	1	1088
14249	7211	1088	1	1	1088
14250	7267	1088	1	1	1088
14251	7268	1088	1	1	1088
14252	7212	1088	1	1	1088
14269	7232	1088	1	1	1088
14270	7233	1088	1	1	1088
14271	7234	1088	1	1	1088
14272	7270	1088	1	1	1088
14273	7271	1088	1	1	1088
14274	7235	1088	1	1	1088
15777	7209	544	2	2	1088
15778	7210	544	2	2	1088
15779	7211	544	2	2	1088
15784	7268	544	2	2	1088
15785	7212	544	2	2	1088
15802	7232	544	2	2	1088
15803	7233	544	2	2	1088
15804	7234	544	2	2	1088
15806	7271	544	2	2	1088
15807	7235	544	2	2	1088
6815	6042	362	3	3	1086
5941	6042	271	4	4	1084
9577	6042	1083	1	1	1083
7671	6042	541	2	2	1082
4021	3593	120	9	9	1080
9743	6042	1080	1	1	1080
17492	7209	1080	1	1	1080
17493	7210	1080	1	1	1080
17494	7211	1080	1	1	1080
17495	7212	1080	1	1	1080
17511	7232	1080	1	1	1080
17512	7233	1080	1	1	1080
17513	7234	1080	1	1	1080
17514	7235	1080	1	1	1080
7687	6042	1077	1	1	1077
9095	6042	1076	1	1	1076
6079	6042	537	2	2	1074
9797	6042	1074	1	1	1074
20911	7209	1072	1	1	1072
20912	7210	1072	1	1	1072
20913	7211	1072	1	1	1072
20914	7267	1072	1	1	1072
20915	7268	1072	1	1	1072
20916	7212	1072	1	1	1072
20930	7232	1072	1	1	1072
20931	7233	1072	1	1	1072
20932	7234	1072	1	1	1072
20933	7270	1072	1	1	1072
20934	7271	1072	1	1	1072
20935	7235	1072	1	1	1072
24583	11149	1072	1	1	1072
8255	6042	1071	1	1	1071
5953	6042	214	5	5	1070
8407	6042	1065	1	1	1065
7967	6042	1064	1	1	1064
6191	6042	1062	1	1	1062
6067	6042	530	2	2	1060
6653	6042	212	5	5	1060
7455	6042	1060	1	1	1060
8259	6042	1058	1	1	1058
5955	6042	176	6	6	1056
15652	7209	1056	1	1	1056
15653	7210	1056	1	1	1056
15654	7211	1056	1	1	1056
15655	7268	1056	1	1	1056
15656	7212	1056	1	1	1056
15672	7232	1056	1	1	1056
15673	7233	1056	1	1	1056
15674	7234	1056	1	1	1056
15675	7271	1056	1	1	1056
15676	7235	1056	1	1	1056
15704	7209	264	4	4	1056
15705	7210	264	4	4	1056
15706	7211	264	4	4	1056
15707	7212	264	4	4	1056
15723	7232	264	4	4	1056
15724	7233	264	4	4	1056
15725	7234	264	4	4	1056
15726	7235	264	4	4	1056
32177	34028	4	264	9504	1056
28192	21444	1055	1	1	1055
7661	6042	1053	1	1	1053
28543	21444	1052	1	1	1052
4008	3606	6	175	175	1050
4009	3607	6	175	175	1050
7625	6042	175	6	6	1050
7737	6042	1049	1	1	1049
13228	7206	524	2	2	1048
13229	7207	524	2	2	1048
13230	7208	524	2	2	1048
13253	7229	524	2	2	1048
13254	7230	524	2	2	1048
13255	7231	524	2	2	1048
14735	7209	1048	1	1	1048
14736	7210	1048	1	1	1048
14737	7211	1048	1	1	1048
14738	7267	1048	1	1	1048
14739	7268	1048	1	1	1048
14740	7212	1048	1	1	1048
14757	7232	1048	1	1	1048
14758	7233	1048	1	1	1048
14759	7234	1048	1	1	1048
14760	7270	1048	1	1	1048
14761	7271	1048	1	1	1048
14762	7235	1048	1	1	1048
8571	6042	349	3	3	1047
28485	21444	1047	1	1	1047
9635	6042	1045	1	1	1045
4213	3752	36	29	29	1044
4214	3753	36	29	29	1044
4215	3754	36	29	29	1044
8455	6042	522	2	2	1044
13419	7206	1044	1	1	1044
13420	7207	1044	1	1	1044
13421	7208	1044	1	1	1044
13438	7229	1044	1	1	1044
13439	7230	1044	1	1	1044
13440	7231	1044	1	1	1044
9055	6042	1041	1	1	1041
6377	6042	520	2	2	1040
22274	7206	1040	1	1	1040
22275	7207	1040	1	1	1040
22276	7208	1040	1	1	1040
22294	7229	1040	1	1	1040
22295	7230	1040	1	1	1040
22296	7231	1040	1	1	1040
23353	7209	1040	1	1	1040
23354	7210	1040	1	1	1040
23355	7211	1040	1	1	1040
23359	7267	1040	1	1	1040
23360	7212	1040	1	1	1040
23377	7232	1040	1	1	1040
23378	7233	1040	1	1	1040
23379	7234	1040	1	1	1040
23380	7270	1040	1	1	1040
23381	7235	1040	1	1	1040
8673	6042	1038	1	1	1038
8715	6042	346	3	3	1038
6187	6042	1037	1	1	1037
5597	5806	28	37	37	1036
9761	6042	1035	1	1	1035
6413	6042	1034	1	1	1034
6139	6042	1033	1	1	1033
6141	6042	1032	1	1	1032
8683	6042	344	3	3	1032
6465	6042	206	5	5	1030
8903	6042	1030	1	1	1030
6733	6042	1028	1	1	1028
17537	7206	1028	1	1	1028
17538	7207	1028	1	1	1028
17539	7208	1028	1	1	1028
17556	7229	1028	1	1	1028
17557	7230	1028	1	1	1028
17558	7231	1028	1	1	1028
9749	6042	1027	1	1	1027
8325	6042	1025	1	1	1025
3625	3363	512	2	2	1024
3626	3364	512	2	2	1024
3627	3365	512	2	2	1024
4619	4047	1024	1	1	1024
13024	6986	1024	1	11260	1024
13818	7206	512	2	2	1024
13819	7207	512	2	2	1024
13820	7208	512	2	2	1024
13839	7229	512	2	2	1024
13840	7230	512	2	2	1024
13841	7231	512	2	2	1024
15008	7209	512	2	2	1024
15009	7210	512	2	2	1024
15010	7211	512	2	2	1024
15011	7268	512	2	2	1024
15012	7212	512	2	2	1024
15028	7232	512	2	2	1024
15029	7233	512	2	2	1024
15030	7234	512	2	2	1024
15031	7271	512	2	2	1024
15032	7235	512	2	2	1024
22983	7209	1024	1	1	1024
22984	7210	1024	1	1	1024
22985	7211	1024	1	1	1024
22986	7268	1024	1	1	1024
22987	7212	1024	1	1	1024
23000	7232	1024	1	1	1024
23001	7233	1024	1	1	1024
23002	7234	1024	1	1	1024
23003	7271	1024	1	1	1024
23004	7235	1024	1	1	1024
29479	26091	1024	1	1	1024
9837	6042	1021	1	1	1021
6509	6042	204	5	5	1020
8665	6042	1020	1	1	1020
9285	6042	510	2	2	1020
8413	6042	1019	1	1	1019
9765	6042	1015	1	1	1015
8431	6042	1013	1	1	1013
8679	6042	506	2	2	1012
8899	6042	505	2	2	1010
5957	6042	252	4	4	1008
10805	6059	1008	1	1	1008
9213	6042	1006	1	1	1006
8705	6042	1005	1	1	1005
7529	6042	502	2	2	1004
8537	6042	1003	1	1	1003
6737	6042	167	6	6	1002
4176	3752	200	5	5	1000
4177	3753	200	5	5	1000
4178	3754	200	5	5	1000
21726	7206	1000	1	1	1000
21727	7207	1000	1	1	1000
21728	7208	1000	1	1	1000
21746	7229	1000	1	1	1000
21747	7230	1000	1	1	1000
21748	7231	1000	1	1	1000
31598	33245	1000	1	128	1000
6781	6042	998	1	1	998
5929	6042	166	6	6	996
8395	6042	332	3	3	996
8921	6042	996	1	1	996
275	570	992	1	1	992
5254	5457	992	1	1	992
5306	5543	992	1	1	992
17263	7209	992	1	1	992
17264	7210	992	1	1	992
17265	7211	992	1	1	992
17266	7268	992	1	1	992
17267	7212	992	1	1	992
17280	7232	992	1	1	992
17281	7233	992	1	1	992
17282	7234	992	1	1	992
17283	7271	992	1	1	992
17284	7235	992	1	1	992
9131	6042	991	1	1	991
6607	6042	494	2	2	988
9057	6042	986	1	1	986
6123	6042	492	2	2	984
6149	6042	982	1	1	982
8873	6042	979	1	1	979
8747	6042	978	1	1	978
4339	3752	488	2	2	976
4340	3753	488	2	2	976
4341	3754	488	2	2	976
13637	7238	244	4	37	976
13638	7239	244	4	37	976
13639	7240	244	4	37	976
15982	7304	488	2	2	976
15996	7305	488	2	2	976
6649	6042	325	3	3	975
8939	6042	971	1	1	971
6933	6042	485	2	2	970
6831	6042	969	1	1	969
3748	3465	11	88	88	968
3934	3541	44	22	22	968
13614	7209	484	2	2	968
13615	7210	484	2	2	968
13616	7211	484	2	2	968
13617	7212	484	2	2	968
13633	7232	484	2	2	968
13634	7233	484	2	2	968
13635	7234	484	2	2	968
13636	7235	484	2	2	968
15057	7206	968	1	1	968
15058	7207	968	1	1	968
15059	7208	968	1	1	968
15078	7229	968	1	1	968
15079	7230	968	1	1	968
15080	7231	968	1	1	968
6757	6042	322	3	3	966
9075	6042	483	2	2	966
7701	6042	321	3	3	963
5971	6042	481	2	2	962
3664	3363	240	4	4	960
3665	3364	240	4	4	960
3666	3365	240	4	4	960
4149	3784	960	1	1	960
4150	3785	960	1	1	960
5592	5806	24	40	40	960
6371	6042	480	2	2	960
13660	7206	320	3	3	960
13661	7207	320	3	3	960
13662	7208	320	3	3	960
13679	7229	320	3	3	960
13680	7230	320	3	3	960
13681	7231	320	3	3	960
17726	7267	480	2	2	960
17748	7270	480	2	2	960
30256	29462	48	20	18194	960
36544	47647	960	1	1	960
36545	47648	960	1	1	960
7599	6042	959	1	1	959
7225	6042	319	3	3	957
28345	21444	957	1	1	957
7165	6042	476	2	2	952
7239	6042	238	4	4	952
14600	7238	136	7	18	952
14601	7239	136	7	18	952
14602	7240	136	7	18	952
9403	6042	951	1	1	951
6169	6042	948	1	1	948
6913	6042	947	1	1	947
8729	6042	473	2	2	946
6711	6042	135	7	7	945
16149	7206	472	2	2	944
16150	7207	472	2	2	944
16151	7208	472	2	2	944
16167	7229	472	2	2	944
16168	7230	472	2	2	944
16169	7231	472	2	2	944
6259	6042	943	1	1	943
8543	6042	942	1	1	942
8359	6042	941	1	1	941
4304	3752	940	1	1	940
4305	3753	940	1	1	940
4306	3754	940	1	1	940
21209	7209	940	1	1	940
21210	7210	940	1	1	940
21211	7211	940	1	1	940
21212	7212	940	1	1	940
21228	7232	940	1	1	940
21229	7233	940	1	1	940
21230	7234	940	1	1	940
21231	7235	940	1	1	940
7635	6042	469	2	2	938
8275	6042	938	1	1	938
7503	6042	234	4	4	936
15410	7209	312	3	3	936
15411	7210	312	3	3	936
15412	7211	312	3	3	936
15414	7268	312	3	3	936
15415	7212	312	3	3	936
15431	7232	312	3	3	936
15432	7233	312	3	3	936
15433	7234	312	3	3	936
15435	7271	312	3	3	936
15436	7235	312	3	3	936
22040	7206	936	1	1	936
22041	7207	936	1	1	936
22042	7208	936	1	1	936
22064	7229	936	1	1	936
22065	7230	936	1	1	936
22066	7231	936	1	1	936
6829	6042	934	1	1	934
8743	6042	467	2	2	934
6325	6042	233	4	4	932
6041	6042	931	1	1	931
7733	6042	930	1	1	930
7473	6042	928	1	1	928
11964	6062	232	4	4	928
11965	6063	232	4	4	928
11966	6064	232	4	4	928
11967	6065	232	4	4	928
14673	7206	928	1	1	928
14674	7207	928	1	1	928
14675	7208	928	1	1	928
14696	7229	928	1	1	928
14697	7230	928	1	1	928
14698	7231	928	1	1	928
17305	7209	928	1	1	928
17306	7210	928	1	1	928
17307	7211	928	1	1	928
17308	7212	928	1	1	928
17324	7232	928	1	1	928
17325	7233	928	1	1	928
17326	7234	928	1	1	928
17327	7235	928	1	1	928
6275	6042	309	3	3	927
7275	6042	185	5	5	925
8007	6042	923	1	1	923
4292	3752	460	2	2	920
4293	3753	460	2	2	920
4294	3754	460	2	2	920
7545	6042	460	2	2	920
7007	6042	919	1	1	919
6213	6042	153	6	6	918
7107	6042	229	4	4	916
13174	7206	916	1	1	916
13175	7207	916	1	1	916
13176	7208	916	1	1	916
13195	7229	916	1	1	916
13196	7230	916	1	1	916
13197	7231	916	1	1	916
6871	6042	305	3	3	915
6635	6042	457	2	2	914
6297	6042	456	2	2	912
13767	7209	912	1	1	912
13768	7210	912	1	1	912
13769	7211	912	1	1	912
13770	7268	912	1	1	912
13771	7304	912	1	1	912
13772	7212	912	1	1	912
13788	7232	912	1	1	912
13789	7233	912	1	1	912
13790	7234	912	1	1	912
13791	7271	912	1	1	912
13792	7305	912	1	1	912
13793	7235	912	1	1	912
20873	7206	456	2	2	912
20874	7207	456	2	2	912
20875	7208	456	2	2	912
20892	7229	456	2	2	912
20893	7230	456	2	2	912
20894	7231	456	2	2	912
6421	6042	182	5	5	910
7319	6042	455	2	2	910
8871	6042	910	1	1	910
9287	6042	908	1	1	908
8829	6042	181	5	5	905
8799	6042	452	2	2	904
21701	7206	904	1	1	904
21702	7207	904	1	1	904
21703	7208	904	1	1	904
21716	7229	904	1	1	904
21717	7230	904	1	1	904
21718	7231	904	1	1	904
7719	6042	903	1	1	903
7841	6042	902	1	1	902
8691	6042	150	6	6	900
8739	6042	450	2	2	900
10394	6060	10	90	90	900
31863	33932	4	225	13950	900
31973	33962	4	225	13950	900
32083	33992	4	225	10350	900
9519	6042	897	1	1	897
3558	3363	16	56	56	896
3559	3364	16	56	56	896
3560	3365	16	56	56	896
4174	3784	112	8	8	896
4175	3785	112	8	8	896
8487	6042	896	1	1	896
18256	7268	448	2	2	896
18276	7271	448	2	2	896
19238	7206	448	2	2	896
19239	7207	448	2	2	896
19240	7208	448	2	2	896
19256	7229	448	2	2	896
19257	7230	448	2	2	896
19258	7231	448	2	2	896
25710	16743	224	4	4	896
7537	6042	895	1	1	895
32175	34025	6	149	5364	894
6905	6042	891	1	1	891
10427	6060	9	99	99	891
28281	21444	889	1	1	889
7037	6042	888	1	1	888
31852	33938	24	37	2294	888
31962	33968	24	37	2294	888
32072	33998	24	37	1702	888
6703	6042	887	1	1	887
5935	6042	443	2	2	886
6287	6042	886	1	1	886
6513	6042	177	5	5	885
7867	6042	885	1	1	885
8427	6042	295	3	3	885
6245	6042	884	1	1	884
4496	3840	6	147	147	882
6937	6042	147	6	6	882
27190	22079	42	21	21	882
31842	33926	6	147	9114	882
31952	33956	6	147	9114	882
32062	33986	6	147	6762	882
5931	6042	88	10	10	880
16323	7209	880	1	1	880
16324	7210	880	1	1	880
16325	7211	880	1	1	880
16326	7268	880	1	1	880
16327	7212	880	1	1	880
16343	7232	880	1	1	880
16344	7233	880	1	1	880
16345	7234	880	1	1	880
16346	7271	880	1	1	880
16347	7235	880	1	1	880
18891	7206	880	1	1	880
18892	7207	880	1	1	880
18893	7208	880	1	1	880
18911	7229	880	1	1	880
18912	7230	880	1	1	880
18913	7231	880	1	1	880
23510	8220	176	5	5	880
28980	25090	40	22	585362	880
28981	25091	40	22	585362	880
6427	6042	293	3	3	879
9809	6042	877	1	1	877
8647	6042	436	2	2	872
9957	6042	872	1	1	872
19177	7209	872	1	1	872
19178	7210	872	1	1	872
19179	7211	872	1	1	872
19181	7267	872	1	1	872
19182	7268	872	1	1	872
19183	7314	872	1	1	872
19184	7212	872	1	1	872
19201	7232	872	1	1	872
19202	7233	872	1	1	872
19203	7234	872	1	1	872
19204	7270	872	1	1	872
19205	7271	872	1	1	872
19206	7235	872	1	1	872
19208	7316	872	1	1	872
22158	7206	872	1	1	872
